32.4519806,-99.7327881,1
32.9641266,-96.8298187,1
29.3678589,-98.2482071,1
26.1857376,-98.1099854,1
27.7520962,-98.0731964,1
33.0908813,-96.6249237,1
33.1080895,-96.6873932,1
29.4106483,-95.2513351,1
35.203865,-101.8322296,1
29.1748466,-95.4402313,1
32.7348137,-97.1045685,1
32.1775207,-95.8748245,1
30.1410198,-97.6769409,1
30.3102627,-97.6878738,1
30.3102627,-97.6878738,2
30.454586,-97.6840134,1
30.3772488,-97.9464493,1
30.3170013,-97.9819107,1
30.2046509,-97.7970352,1
30.2701874,-97.7420044,1
32.9061584,-97.5502014,1
30.1117516,-97.3200531,1
28.9378777,-95.8974533,1
29.7696838,-94.9699326,1
30.0844555,-94.1017456,1
32.8495827,-97.1348724,1
28.4041176,-97.7492981,1
29.7069836,-95.4601364,1
31.0638084,-97.4785156,1
32.2458,-101.469017,1
33.29702,-96.3940811,1
29.7971535,-98.7013931,1
33.5937767,-96.1773529,1
35.6618576,-101.3942718,2
30.1690826,-96.3967133,1
35.5837364,-100.2898788,1
25.9184112,-97.4471588,1
25.9315357,-97.4992676,1
31.7144909,-98.9959488,1
31.7192497,-98.983696,1
30.6716213,-96.3446198,1
34.0903511,-98.5848541,1
32.5402222,-97.316864,1
32.540348,-97.3279114,1
34.9882813,-101.9258957,1
29.8791408,-98.2583237,1
32.9754601,-96.8853149,1
32.5848885,-96.9463654,1
30.5035725,-97.8208008,1
32.3312378,-97.4313812,1
30.3327541,-94.9063415,1
31.576767,-106.2254715,1
31.631237,-94.6402969,1
30.6149788,-95.1368942,1
30.5964642,-96.3052979,1
30.6044273,-96.3484802,1
32.892971,-97.1491013,1
31.9114571,-98.6058502,1
33.021183,-95.4563904,1
30.3108559,-95.4429245,1
30.3190651,-95.4650726,1
29.4934826,-98.3082504,1
33.3757019,-95.6820984,1
32.9642029,-96.9861603,1
31.1285152,-97.9141998,1
27.6419582,-97.2856827,1
27.7983856,-97.4264221,1
32.0891151,-96.4847946,1
30.4594936,-97.3944092,1
31.3094368,-95.470932,1
32.5747109,-97.3755188,1
29.9834518,-95.6541214,1
29.9834518,-95.6541214,1
29.9417439,-95.7174759,1
29.9417439,-95.7174759,1
32.7870216,-96.7991562,1
32.8338547,-96.7937546,1
32.7374268,-96.8862839,1
32.9249725,-96.8938446,1
32.8826103,-97.0369415,1
32.7681732,-96.8281708,1
29.2930012,-95.6748352,1
30.0403786,-94.8992081,1
32.1118813,-98.5386887,1
29.6858883,-95.1202087,1
29.3912945,-100.9080582,1
29.3912945,-100.9080582,1
33.7440987,-96.5022354,1
33.2164688,-97.1448059,1
33.2063942,-97.0721893,1
32.6005363,-96.8627701,1
31.1952209,-94.7680664,1
29.4659042,-95.0352783,1
26.1855621,-98.0515289,1
31.6466351,-94.8865967,1
35.8704758,-101.9752502,1
32.6460114,-96.9255218,1
29.5748882,-96.329895,1
28.6972885,-100.4761734,1
26.3020916,-98.1598434,1
26.309063,-98.1144104,1
29.2030373,-96.2782898,1
29.2030373,-96.2782898,1
31.7593842,-106.4820709,1
31.8142204,-106.3891525,1
31.6905575,-106.2069015,1
31.7743321,-106.3753281,1
26.2933502,-97.9939728,1
32.3271255,-96.6285629,1
32.8564186,-97.0825119,1
32.9415169,-96.3821869,1
30.829401,-97.8076248,1
33.0367546,-97.063324,1
32.7465897,-96.4489136,1
31.1381779,-97.7881393,1
30.8964367,-102.8867264,1
32.7546005,-97.3322144,1
32.7659378,-97.494812,1
32.775692,-97.3998566,1
32.8047829,-97.2217178,1
32.6922607,-97.2641754,1
32.6566467,-97.5013123,1
32.8659363,-97.2512741,1
32.8862572,-97.4101486,1
30.2795296,-98.876709,1
28.9834404,-95.3192749,1
29.514389,-95.1896973,1
34.6396179,-102.7115479,1
33.1258507,-96.8316345,1
33.6279068,-97.1192703,1
29.7383194,-95.239563,1
29.3025303,-94.7954788,1
32.9161262,-96.6423798,1
30.6374359,-97.6494217,1
32.6635857,-94.882988,1
32.4265976,-97.797493,1
32.4389153,-97.7114716,1
32.7287178,-97.0119705,1
32.7366524,-97.0145874,1
32.2722359,-97.1792374,1
32.9283104,-97.0859222,1
33.1390114,-96.1089706,1
33.1072349,-96.1095505,1
29.9462566,-93.9184036,1
32.8067436,-97.2679901,1
31.0674934,-97.6527405,1
26.1917496,-97.6940994,1
30.2821446,-99.2457123,1
31.3194866,-93.7932739,1
32.1955032,-94.7480393,1
34.8259735,-102.407959,1
31.4482098,-97.2013016,1
29.8231258,-95.052475,1
33.7403565,-98.7200546,1
29.3644085,-99.1165771,1
29.717701,-95.4246902,1
29.7551537,-95.3619156,2
29.7551537,-95.3619156,1
29.7806091,-95.1866684,1
29.7531605,-95.4008942,2
29.7531605,-95.4008942,2
29.7531605,-95.4008942,1
29.7531605,-95.4008942,1
29.7726498,-95.5109329,1
